ObservationDate,Country_Region,Province_State,Confirmed,Deaths,Recovered,Active
2020-09-03,Colombia,Caqueta,6316,211,4525,1580
2020-09-03,Colombia,Casanare,1147,26,793,328
2020-09-03,Colombia,Cauca,5839,171,3737,1931
2020-09-03,Colombia,Cesar,11964,336,7066,4562
2020-09-03,Colombia,Choco,3762,139,3374,249
2020-09-03,Colombia,Cordoba,20328,1357,15774,3197
2020-09-03,Colombia,Cundinamarca,24690,709,18349,5632
2020-09-03,Colombia,Guainia,164,5,27,132
2020-09-03,Colombia,Guaviare,310,4,230,76
2020-09-03,Colombia,Huila,5636,162,3570,1904
2020-09-03,Colombia,La Guajira,5523,242,4043,1238
2020-09-03,Colombia,Magdalena,12817,700,10209,1908
2020-09-03,Colombia,Meta,9910,235,6795,2880
2020-09-03,Colombia,Narino,14667,549,11588,2530
2020-09-03,Colombia,Norte de Santander,12288,691,8369,3228
2020-09-03,Colombia,Putumayo,3048,141,2195,712
2020-09-03,Colombia,Quindio,1433,43,836,554
2020-09-03,Colombia,Risaralda,6733,123,4436,2174
2020-09-03,Colombia,San Andres y Providencia,275,4,130,141
2020-09-03,Colombia,Santander,20358,844,12254,7260
2020-09-03,Colombia,Sucre,12022,509,9840,1673
2020-09-03,Colombia,Tolima,7710,201,5306,2203
2020-09-03,Colombia,Valle del Cauca,48471,1829,38776,7866
2020-09-03,Colombia,Vaupes,368,1,176,191
2020-09-03,Colombia,Vichada,121,3,25,93
2020-09-03,Costa Rica,NA,44458,460,17855,26143
2020-09-03,Cuba,NA,4214,100,3474,640
2020-09-03,Dominica,NA,20,0,18,2
2020-09-03,Dominican Republic,NA,96629,1801,70871,23957
2020-09-03,Ecuador,NA,116360,6648,102051,7661
2020-09-03,El Salvador,NA,26000,739,15119,10142
2020-09-03,Grenada,NA,24,0,24,0
2020-09-03,Guatemala,NA,76358,2804,64399,9155
2020-09-03,Guyana,NA,1401,44,805,552
2020-09-03,Haiti,NA,8301,210,5870,2221
2020-09-03,Honduras,NA,63158,1954,11618,49586
2020-09-03,Jamaica,NA,2896,29,921,1946
2020-09-03,Mexico,Aguascalientes,5835,432,4984,419
2020-09-03,Mexico,Baja California,17166,3196,13241,729
2020-09-03,Mexico,Baja California Sur,8000,368,6650,982
2020-09-03,Mexico,Campeche,5642,775,4740,127
2020-09-03,Mexico,Chiapas,6290,1005,5222,63
2020-09-03,Mexico,Chihuahua,8074,1169,6205,700
2020-09-03,Mexico,Ciudad de Mexico,101571,10725,83767,7079
2020-09-03,Mexico,Coahuila,22338,1452,19234,1652
2020-09-03,Mexico,Colima,3855,447,2948,460
2020-09-03,Mexico,Durango,6718,462,5482,774
2020-09-03,Mexico,Guanajuato,32922,2231,27589,3102
2020-09-03,Mexico,Guerrero,15163,1681,12647,835
2020-09-03,Mexico,Hidalgo,10673,1658,8282,733
2020-09-03,Mexico,Jalisco,21049,2542,16584,1923
2020-09-03,Mexico,Mexico,69502,8170,57853,3479
2020-09-03,Mexico,Michoacan,15615,1243,13019,1353
2020-09-03,Mexico,Morelos,5311,987,4041,283
2020-09-03,Mexico,Nayarit,5107,610,4124,373
2020-09-03,Mexico,Nuevo Leon,30311,2362,24700,3249
2020-09-03,Mexico,Oaxaca,13968,1260,12116,592
2020-09-03,Mexico,Puebla,27527,3620,22836,1071
2020-09-03,Mexico,Queretaro,6784,765,5263,756
2020-09-03,Mexico,Quintana Roo,10543,1416,8471,656
2020-09-03,Mexico,San Luis Potosi,18714,1227,16269,1218
2020-09-03,Mexico,Sinaloa,16443,2840,12889,714
2020-09-03,Mexico,Sonora,21761,2678,18331,752
2020-09-03,Mexico,Tabasco,28815,2620,24975,1220
2020-09-03,Mexico,Tamaulipas,24913,1850,22129,934
2020-09-03,Mexico,Tlaxcala,6579,928,5371,280
2020-09-03,Mexico,Veracruz,28929,3739,23762,1428
2020-09-03,Mexico,Yucatan,15263,1350,12536,1377
2020-09-03,Mexico,Zacatecas,5513,521,4366,626
2020-09-03,Nicaragua,NA,4668,141,2913,1614
2020-09-03,Panama,NA,94914,2046,68198,24670
2020-09-03,Paraguay,NA,19959,373,10251,9335
2020-09-03,Peru,Amazonas,10964,191,0,10773
2020-09-03,Peru,Ancash,18605,1171,0,17434
2020-09-03,Peru,Apurimac,2873,65,0,2808
2020-09-03,Peru,Arequipa,33140,1170,0,31970
2020-09-03,Peru,Ayacucho,8337,261,0,8076
2020-09-03,Peru,Cajamarca,15370,388,0,14982
2020-09-03,Peru,Callao,27648,1579,0,26069
2020-09-03,Peru,Cusco,15379,330,0,15049
2020-09-03,Peru,Huancavelica,4800,83,0,4717
2020-09-03,Peru,Huanuco,12444,333,0,12111
2020-09-03,Peru,Ica,21257,1457,0,19800
2020-09-03,Peru,Junin,15111,656,0,14455
2020-09-03,Peru,La Libertad,22785,2057,0,20728
2020-09-03,Peru,Lambayeque,22331,1593,0,20738
2020-09-03,Peru,Lima,311359,12905,0,298454
2020-09-03,Peru,Loreto,15699,923,0,14776
2020-09-03,Peru,Madre de Dios,6113,129,0,5984
2020-09-03,Peru,Moquegua,9089,229,0,8860
2020-09-03,Peru,Pasco,3891,89,0,3802
2020-09-03,Peru,Piura,28960,1830,0,27130
2020-09-03,Peru,Puno,8821,239,0,8582
2020-09-03,Peru,San Martin,13795,664,0,13131
2020-09-03,Peru,Tacna,8741,148,0,8593
2020-09-03,Peru,Tumbes,5771,278,0,5493
2020-09-03,Peru,Ucayali,13846,300,0,13546
2020-09-03,Peru,Unknown,0,0,480177,-480177
2020-09-03,Saint Kitts and Nevis,NA,17,0,17,0
2020-09-03,Saint Lucia,NA,26,0,26,0
2020-09-03,Saint Vincent and the Grenadines,NA,61,0,57,4
2020-09-03,Suriname,NA,4215,73,3318,824
2020-09-03,Trinidad and Tobago,NA,1984,29,700,1255
2020-09-03,Uruguay,NA,1636,44,1437,155
2020-09-03,Venezuela,NA,49877,402,40574,8901
2020-09-04,Antigua and Barbuda,NA,95,3,91,1
2020-09-04,Argentina,NA,461882,9623,331621,120638
2020-09-04,Bahamas,NA,2386,50,893,1443
2020-09-04,Barbados,NA,178,7,153,18
2020-09-04,Belize,NA,1152,15,271,866
2020-09-04,Bolivia,NA,119580,5343,67844,46393
2020-09-04,Brazil,Acre,25249,623,19695,4931
2020-09-04,Brazil,Alagoas,80103,1917,75498,2688
2020-09-04,Brazil,Amapa,44454,670,32404,11380
2020-09-04,Brazil,Amazonas,123187,3841,104526,14820
2020-09-04,Brazil,Bahia,268137,5590,250309,12238
2020-09-04,Brazil,Ceara,230105,8555,194827,26723
2020-09-04,Brazil,Distrito Federal,167200,2681,152017,12502
2020-09-04,Brazil,Espirito Santo,114700,3235,103782,7683
2020-09-04,Brazil,Goias,145250,3400,135825,6025
2020-09-04,Brazil,Maranhao,157052,3488,145305,8259
2020-09-04,Brazil,Mato Grosso,96980,2873,78192,15915
2020-09-04,Brazil,Mato Grosso do Sul,52406,939,42865,8602
2020-09-04,Brazil,Minas Gerais,228013,5708,192246,30059
2020-09-04,Brazil,Para,205291,6228,190437,8626
2020-09-04,Brazil,Paraiba,108925,2517,80327,26081
2020-09-04,Brazil,Parana,139780,3505,95386,40889
2020-09-04,Brazil,Pernambuco,130199,7619,113496,9084
2020-09-04,Brazil,Piaui,80750,1868,79159,-277
2020-09-04,Brazil,Rio Grande do Norte,63289,2281,37767,23241
2020-09-04,Brazil,Rio Grande do Sul,137217,3650,122709,10858
2020-09-04,Brazil,Rio de Janeiro,232489,16467,210128,5894
2020-09-04,Brazil,Rondonia,57352,1172,46833,9347
2020-09-04,Brazil,Roraima,44665,598,11263,32804
2020-09-04,Brazil,Santa Catarina,186596,2376,175385,8835
2020-09-04,Brazil,Sao Paulo,845016,31091,671574,142351
2020-09-04,Brazil,Sergipe,73383,1880,65965,5538
2020-09-04,Brazil,Tocantins,54013,730,36358,16925
2020-09-04,Chile,Antofagasta,18415,450,17224,741
2020-09-04,Chile,Araucania,5349,96,4926,327
2020-09-04,Chile,Arica y Parinacota,6862,114,6238,510
2020-09-04,Chile,Atacama,5843,50,5377,416
2020-09-04,Chile,Aysen,124,1,105,18
2020-09-04,Chile,Biobio,18335,229,15790,2316
2020-09-04,Chile,Coquimbo,10303,149,9338,816
2020-09-04,Chile,Los Lagos,6861,72,6172,617
2020-09-04,Chile,Los Rios,1166,15,1056,95
2020-09-04,Chile,Magallanes,4000,44,2920,1036
2020-09-04,Chile,Maule,12179,270,10992,917
2020-09-04,Chile,Metropolitana,275710,8638,262458,4614
2020-09-04,Chile,Nuble,4976,83,4316,577
2020-09-04,Chile,OHiggins,13797,347,12638,812
2020-09-04,Chile,Tarapaca,10832,207,10234,391
2020-09-04,Chile,Unknown,55,1,54,0
2020-09-04,Chile,Valparaiso,23662,728,21410,1524
2020-09-04,Colombia,Amazonas,2704,110,2570,24
2020-09-04,Colombia,Antioquia,84765,1809,65974,16982
2020-09-04,Colombia,Arauca,995,19,755,221
2020-09-04,Colombia,Atlantico,64696,2927,58909,2860
2020-09-04,Colombia,Bolivar,25614,721,22822,2071
2020-09-04,Colombia,Boyaca,4164,84,2730,1350
2020-09-04,Colombia,Caldas,3152,61,1992,1099
2020-09-04,Colombia,Capital District,219584,5652,160976,52956
2020-09-04,Colombia,Caqueta,6316,211,4525,1580
2020-09-04,Colombia,Casanare,1147,26,793,328
2020-09-04,Colombia,Cauca,5839,171,3737,1931
2020-09-04,Colombia,Cesar,11964,336,7066,4562
2020-09-04,Colombia,Choco,3762,139,3374,249
2020-09-04,Colombia,Cordoba,20328,1357,15774,3197
2020-09-04,Colombia,Cundinamarca,24690,709,18349,5632
2020-09-04,Colombia,Guainia,164,5,27,132
2020-09-04,Colombia,Guaviare,310,4,230,76
2020-09-04,Colombia,Huila,5636,162,3570,1904
2020-09-04,Colombia,La Guajira,5523,242,4043,1238
2020-09-04,Colombia,Magdalena,12817,700,10209,1908
2020-09-04,Colombia,Meta,9910,235,6795,2880
2020-09-04,Colombia,Narino,14667,549,11588,2530
2020-09-04,Colombia,Norte de Santander,12288,691,8369,3228
2020-09-04,Colombia,Putumayo,3048,141,2195,712
2020-09-04,Colombia,Quindio,1433,43,836,554
2020-09-04,Colombia,Risaralda,6733,123,4436,2174
2020-09-04,Colombia,San Andres y Providencia,275,4,130,141
2020-09-04,Colombia,Santander,20358,844,12254,7260
2020-09-04,Colombia,Sucre,12022,509,9840,1673
2020-09-04,Colombia,Tolima,7710,201,5306,2203
2020-09-04,Colombia,Valle del Cauca,48471,1829,38776,7866
2020-09-04,Colombia,Vaupes,368,1,176,191
2020-09-04,Colombia,Vichada,121,3,25,93
2020-09-04,Costa Rica,NA,45680,469,18053,27158
2020-09-04,Cuba,NA,4266,100,3487,679
2020-09-04,Dominica,NA,20,0,18,2
2020-09-04,Dominican Republic,NA,96629,1801,70871,23957
2020-09-04,Ecuador,NA,117175,6674,102200,8301
2020-09-04,El Salvador,NA,26099,744,15347,10008
2020-09-04,Grenada,NA,24,0,24,0
2020-09-04,Guatemala,NA,77040,2825,65029,9186
2020-09-04,Guyana,NA,1401,44,805,552
2020-09-04,Haiti,NA,8326,212,5870,2244
2020-09-04,Honduras,NA,63798,1984,12347,49467
2020-09-04,Jamaica,NA,2964,30,922,2012
2020-09-04,Mexico,Aguascalientes,5862,442,5020,400
2020-09-04,Mexico,Baja California,17325,3213,13262,850
2020-09-04,Mexico,Baja California Sur,8099,379,6680,1040
2020-09-04,Mexico,Campeche,5670,777,4764,129
2020-09-04,Mexico,Chiapas,6298,1006,5230,62
2020-09-04,Mexico,Chihuahua,8229,1177,6312,740
2020-09-04,Mexico,Ciudad de Mexico,102938,10780,84591,7567
2020-09-04,Mexico,Coahuila,22536,1462,19419,1655
2020-09-04,Mexico,Colima,3905,453,3031,421
2020-09-04,Mexico,Durango,6814,474,5484,856
2020-09-04,Mexico,Guanajuato,33272,2273,27829,3170
2020-09-04,Mexico,Guerrero,15263,1685,12734,844
2020-09-04,Mexico,Hidalgo,10778,1672,8367,739
2020-09-04,Mexico,Jalisco,21441,2586,16850,2005
2020-09-04,Mexico,Mexico,70075,8225,58296,3554
2020-09-04,Mexico,Michoacan,15828,1259,13153,1416
2020-09-04,Mexico,Morelos,5333,989,4073,271
2020-09-04,Mexico,Nayarit,5155,617,4154,384
2020-09-04,Mexico,Nuevo Leon,30679,2395,24948,3336
2020-09-04,Mexico,Oaxaca,14088,1273,12151,664
2020-09-04,Mexico,Puebla,27704,3635,22956,1113
2020-09-04,Mexico,Queretaro,6882,774,5323,785
2020-09-04,Mexico,Quintana Roo,10616,1426,8532,658
2020-09-04,Mexico,San Luis Potosi,18952,1243,16391,1318
2020-09-04,Mexico,Sinaloa,16589,2855,13009,725
2020-09-04,Mexico,Sonora,21923,2681,18395,847
2020-09-04,Mexico,Tabasco,29012,2631,25174,1207
2020-09-04,Mexico,Tamaulipas,25036,1870,22132,1034
2020-09-04,Mexico,Tlaxcala,6601,932,5404,265
2020-09-04,Mexico,Veracruz,29135,3772,23876,1487
2020-09-04,Mexico,Yucatan,15389,1367,12643,1379
2020-09-04,Mexico,Zacatecas,5663,528,4480,655
2020-09-04,Nicaragua,NA,4668,141,2913,1614
2020-09-04,Panama,NA,95596,2063,68742,24791
2020-09-04,Paraguay,NA,20654,398,10523,9733
2020-09-04,Peru,Amazonas,11209,192,0,11017
2020-09-04,Peru,Ancash,18979,1178,0,17801
2020-09-04,Peru,Apurimac,3033,67,0,2966
2020-09-04,Peru,Arequipa,34020,1186,0,32834
2020-09-04,Peru,Ayacucho,8612,267,0,8345
2020-09-04,Peru,Cajamarca,15812,397,0,15415
2020-09-04,Peru,Callao,28058,1592,0,26466
2020-09-04,Peru,Cusco,15937,339,0,15598
2020-09-04,Peru,Huancavelica,4939,86,0,4853
2020-09-04,Peru,Huanuco,12784,339,0,12445
2020-09-04,Peru,Ica,21757,1470,0,20287
2020-09-04,Peru,Junin,15504,665,0,14839
2020-09-04,Peru,La Libertad,23153,2073,0,21080
2020-09-04,Peru,Lambayeque,22595,1597,0,20998
2020-09-04,Peru,Lima,316160,13100,0,303060
2020-09-04,Peru,Loreto,16055,923,0,15132
2020-09-04,Peru,Madre de Dios,6293,129,0,6164
2020-09-04,Peru,Moquegua,9351,233,0,9118
2020-09-04,Peru,Pasco,3978,89,0,3889
2020-09-04,Peru,Piura,29674,1842,0,27832
2020-09-04,Peru,Puno,9147,243,0,8904
2020-09-04,Peru,San Martin,14101,664,0,13437
2020-09-04,Peru,Tacna,9023,153,0,8870
2020-09-04,Peru,Tumbes,5877,280,0,5597
2020-09-04,Peru,Ucayali,14094,301,0,13793
2020-09-04,Peru,Unknown,0,0,498523,-498523
2020-09-04,Saint Kitts and Nevis,NA,17,0,17,0
2020-09-04,Saint Lucia,NA,26,0,26,0
2020-09-04,Saint Vincent and the Grenadines,NA,61,0,57,4
2020-09-04,Suriname,NA,4252,75,3366,811
2020-09-04,Trinidad and Tobago,NA,2040,31,707,1302
2020-09-04,Uruguay,NA,1653,45,1446,162
2020-09-04,Venezuela,NA,50973,412,41249,9312
2020-09-05,Antigua and Barbuda,NA,95,3,91,1
2020-09-05,Argentina,NA,471806,9739,340381,121686
2020-09-05,Bahamas,NA,2476,55,948,1473
2020-09-05,Barbados,NA,178,7,154,17
2020-09-05,Belize,NA,1194,15,287,892
2020-09-05,Bolivia,NA,120241,5398,69566,45277
2020-09-05,Brazil,Acre,25408,624,19695,5089
2020-09-05,Brazil,Alagoas,80462,1924,75705,2833
2020-09-05,Brazil,Amapa,44682,671,32404,11607
2020-09-05,Brazil,Amazonas,123726,3841,104526,15359
2020-09-05,Brazil,Bahia,270177,5627,255397,9153
2020-09-05,Brazil,Ceara,222179,8565,195513,18101
2020-09-05,Brazil,Distrito Federal,168605,2700,152017,13888
2020-09-05,Brazil,Espirito Santo,115172,3242,104256,7674
2020-09-05,Brazil,Goias,147357,3450,137085,6822
2020-09-05,Brazil,Maranhao,157844,3499,145305,9040
2020-09-05,Brazil,Mato Grosso,97636,2893,78809,15934
2020-09-05,Brazil,Mato Grosso do Sul,53328,953,43622,8753
2020-09-05,Brazil,Minas Gerais,231878,5708,196180,29990
2020-09-05,Brazil,Para,206864,6240,191612,9012
2020-09-05,Brazil,Paraiba,109530,2529,80881,26120
2020-09-05,Brazil,Parana,141648,3537,95386,42725
2020-09-05,Brazil,Pernambuco,131961,7670,113496,10795
2020-09-05,Brazil,Piaui,81626,1884,79562,180
2020-09-05,Brazil,Rio Grande do Norte,63693,2285,37767,23641
2020-09-05,Brazil,Rio Grande do Sul,143485,3714,129047,10724
2020-09-05,Brazil,Rio de Janeiro,232747,16526,210761,5460
2020-09-05,Brazil,Rondonia,57865,1180,46833,9852
2020-09-05,Brazil,Roraima,44975,598,14510,29867
2020-09-05,Brazil,Santa Catarina,188361,2400,175385,10576
2020-09-05,Brazil,Sao Paulo,853085,31313,680217,141555
2020-09-05,Brazil,Sergipe,73631,1885,65965,5781
2020-09-05,Brazil,Tocantins,55075,745,37063,17267
2020-09-05,Chile,Antofagasta,18499,453,17320,726
2020-09-05,Chile,Araucania,5398,96,4953,349
2020-09-05,Chile,Arica y Parinacota,6912,115,6289,508
2020-09-05,Chile,Atacama,5880,51,5429,400
2020-09-05,Chile,Aysen,132,1,106,25
2020-09-05,Chile,Biobio,18569,232,16013,2324
2020-09-05,Chile,Coquimbo,10407,152,9464,791
2020-09-05,Chile,Los Lagos,6949,72,6236,641
2020-09-05,Chile,Los Rios,1181,15,1063,103
2020-09-05,Chile,Magallanes,4206,45,3000,1161
2020-09-05,Chile,Maule,12287,272,11080,935
2020-09-05,Chile,Metropolitana,276282,8671,262990,4621
2020-09-05,Chile,Nuble,5029,84,4364,581
2020-09-05,Chile,OHiggins,13903,349,12721,833
2020-09-05,Chile,Tarapaca,10873,207,10280,386
2020-09-05,Chile,Unknown,54,1,54,NA
2020-09-05,Chile,Valparaiso,23873,735,21605,1533
2020-09-05,Colombia,Amazonas,2708,111,2572,25
2020-09-05,Colombia,Antioquia,86426,1831,67885,16710
2020-09-05,Colombia,Arauca,1056,19,766,271
2020-09-05,Colombia,Atlantico,64847,2930,59079,2838
2020-09-05,Colombia,Bolivar,25723,723,23071,1929
2020-09-05,Colombia,Boyaca,4269,87,2750,1432
2020-09-05,Colombia,Caldas,3242,70,2016,1156
2020-09-05,Colombia,Capital District,221738,5712,161768,54258
2020-09-05,Colombia,Caqueta,6521,215,4930,1376
2020-09-05,Colombia,Casanare,1177,26,813,338
2020-09-05,Colombia,Cauca,5900,176,3898,1826
2020-09-05,Colombia,Cesar,12228,345,7580,4303
2020-09-05,Colombia,Choco,3767,139,3379,249
2020-09-05,Colombia,Cordoba,20568,1375,16014,3179
2020-09-05,Colombia,Cundinamarca,25144,729,18926,5489
2020-09-05,Colombia,Guainia,165,6,49,110
2020-09-05,Colombia,Guaviare,328,4,241,83
2020-09-05,Colombia,Huila,5918,172,3915,1831
2020-09-05,Colombia,La Guajira,5673,247,4091,1335
2020-09-05,Colombia,Magdalena,12952,710,10301,1941
2020-09-05,Colombia,Meta,10208,250,7481,2477
2020-09-05,Colombia,Narino,14817,554,11755,2508
2020-09-05,Colombia,Norte de Santander,12380,692,8918,2770
2020-09-05,Colombia,Putumayo,3085,141,2316,628
2020-09-05,Colombia,Quindio,1510,45,874,591
2020-09-05,Colombia,Risaralda,6955,128,4545,2282
2020-09-05,Colombia,San Andres y Providencia,281,4,135,142
2020-09-05,Colombia,Santander,20822,865,13375,6582
2020-09-05,Colombia,Sucre,12181,521,9964,1696
2020-09-05,Colombia,Tolima,7969,204,5399,2366
2020-09-05,Colombia,Valle del Cauca,48990,1851,39142,7997
2020-09-05,Colombia,Vaupes,386,1,192,193
2020-09-05,Colombia,Vichada,121,3,79,39
2020-09-05,Costa Rica,NA,46920,478,18211,28231
2020-09-05,Cuba,NA,4298,100,3570,628
2020-09-05,Dominica,NA,22,0,18,4
2020-09-05,Dominican Republic,NA,98776,1840,71901,25035
2020-09-05,Ecuador,NA,118045,6724,102304,9017
2020-09-05,El Salvador,NA,26206,752,15587,9867
2020-09-05,Grenada,NA,24,0,24,0
2020-09-05,Guatemala,NA,77481,2845,65595,9041
2020-09-05,Guyana,NA,1459,46,921,492
2020-09-05,Haiti,NA,8336,212,5933,2191
2020-09-05,Honduras,NA,64352,2006,13115,49231
2020-09-05,Jamaica,NA,3024,32,950,2042
2020-09-05,Mexico,Aguascalientes,5960,451,5073,436
2020-09-05,Mexico,Baja California,17460,3223,13405,832
2020-09-05,Mexico,Baja California Sur,8210,384,6799,1027
2020-09-05,Mexico,Campeche,5694,778,4763,153
2020-09-05,Mexico,Chiapas,6306,1009,5234,63
2020-09-05,Mexico,Chihuahua,8358,1187,6292,879
2020-09-05,Mexico,Ciudad de Mexico,104255,10825,85273,8157
2020-09-05,Mexico,Coahuila,22725,1480,19649,1596
2020-09-05,Mexico,Colima,3939,455,3099,385
2020-09-05,Mexico,Durango,6947,484,5551,912
2020-09-05,Mexico,Guanajuato,33773,2303,28242,3228
2020-09-05,Mexico,Guerrero,15404,1687,12767,950
2020-09-05,Mexico,Hidalgo,10819,1679,8421,719
2020-09-05,Mexico,Jalisco,21629,2607,17045,1977
2020-09-05,Mexico,Mexico,70390,8258,58500,3632
2020-09-05,Mexico,Michoacan,16129,1277,13289,1563
2020-09-05,Mexico,Morelos,5351,990,4099,262
2020-09-05,Mexico,Nayarit,5199,626,4220,353
2020-09-05,Mexico,Nuevo Leon,31125,2444,25247,3434
2020-09-05,Mexico,Oaxaca,14128,1280,12206,642
2020-09-05,Mexico,Puebla,28055,3670,23137,1248
2020-09-05,Mexico,Queretaro,7010,781,5438,791
2020-09-05,Mexico,Quintana Roo,10669,1437,8613,619
2020-09-05,Mexico,San Luis Potosi,19216,1289,16594,1333
2020-09-05,Mexico,Sinaloa,16671,2868,13055,748
2020-09-05,Mexico,Sonora,22163,2693,18593,877
2020-09-05,Mexico,Tabasco,29163,2645,25293,1225
2020-09-05,Mexico,Tamaulipas,25400,1892,22136,1372
2020-09-05,Mexico,Tlaxcala,6627,935,5436,256
2020-09-05,Mexico,Veracruz,29328,3781,24050,1497
2020-09-05,Mexico,Yucatan,15550,1373,12792,1385
2020-09-05,Mexico,Zacatecas,5756,535,4533,688
2020-09-05,Nicaragua,NA,4668,141,2913,1614
2020-09-05,Panama,NA,96305,2075,69223,25007
2020-09-05,Paraguay,NA,21871,412,10810,10649
2020-09-05,Peru,Amazonas,11320,192,0,11128
2020-09-05,Peru,Ancash,19104,1183,0,17921
2020-09-05,Peru,Apurimac,3112,69,0,3043
2020-09-05,Peru,Arequipa,34419,1193,0,33226
2020-09-05,Peru,Ayacucho,8749,271,0,8478
2020-09-05,Peru,Cajamarca,16081,397,0,15684
2020-09-05,Peru,Callao,28207,1596,0,26611
2020-09-05,Peru,Cusco,16146,341,0,15805
2020-09-05,Peru,Huancavelica,5016,87,0,4929
2020-09-05,Peru,Huanuco,12974,344,0,12630
2020-09-05,Peru,Ica,22006,1481,0,20525
2020-09-05,Peru,Junin,15692,671,0,15021
2020-09-05,Peru,La Libertad,23335,2082,0,21253
2020-09-05,Peru,Lambayeque,22698,1602,0,21096
2020-09-05,Peru,Lima,318822,13167,0,305655
2020-09-05,Peru,Loreto,16196,924,0,15272
2020-09-05,Peru,Madre de Dios,6380,131,0,6249
2020-09-05,Peru,Moquegua,9507,235,0,9272
2020-09-05,Peru,Pasco,4039,91,0,3948
2020-09-05,Peru,Piura,30079,1845,0,28234
2020-09-05,Peru,Puno,9374,246,0,9128
2020-09-05,Peru,San Martin,14263,665,0,13598
2020-09-05,Peru,Tacna,9217,157,0,9060
2020-09-05,Peru,Tumbes,5908,283,0,5625
2020-09-05,Peru,Ucayali,14204,301,0,13903
2020-09-05,Peru,Unknown,0,0,498523,-498523
2020-09-05,Saint Kitts and Nevis,NA,17,0,17,0
2020-09-05,Saint Lucia,NA,26,0,26,0
2020-09-05,Saint Vincent and the Grenadines,NA,61,0,58,3
2020-09-05,Suriname,NA,4320,76,3426,818
2020-09-05,Trinidad and Tobago,NA,2230,33,717,1480
2020-09-05,Uruguay,NA,1669,45,1459,165
2020-09-05,Venezuela,NA,52165,420,42006,9739
2020-09-06,Antigua and Barbuda,NA,95,3,91,1
2020-09-06,Argentina,NA,478792,9859,349132,119801
2020-09-06,Bahamas,NA,2506,56,948,1502
2020-09-06,Barbados,NA,178,7,154,17
2020-09-06,Belize,NA,1194,15,287,892
2020-09-06,Bolivia,NA,120769,5398,71489,43882
2020-09-06,Brazil,Acre,25443,624,19695,5124
2020-09-06,Brazil,Alagoas,80717,1930,75705,3082
2020-09-06,Brazil,Amapa,44770,672,32404,11694
2020-09-06,Brazil,Amazonas,123811,3847,105063,14901
2020-09-06,Brazil,Bahia,271225,5658,256692,8875
2020-09-06,Brazil,Ceara,222372,8565,196354,17453
2020-09-06,Brazil,Distrito Federal,169617,2710,154753,12154
2020-09-06,Brazil,Espirito Santo,115505,3256,104554,7695
2020-09-06,Brazil,Goias,147615,3457,138013,6145
2020-09-06,Brazil,Maranhao,158050,3508,145305,9237
2020-09-06,Brazil,Mato Grosso,97819,2907,78975,15937
2020-09-06,Brazil,Mato Grosso do Sul,53491,966,44017,8508
2020-09-06,Brazil,Minas Gerais,234804,5837,198462,30505
2020-09-06,Brazil,Para,207638,6249,191612,9777
2020-09-06,Brazil,Paraiba,109673,2543,80881,26249
2020-09-06,Brazil,Parana,143074,3551,95386,44137
2020-09-06,Brazil,Pernambuco,132152,7702,114952,9498
2020-09-06,Brazil,Piaui,82006,1893,79821,292
2020-09-06,Brazil,Rio Grande do Norte,63801,2286,37767,23748
2020-09-06,Brazil,Rio Grande do Sul,143914,3739,130252,9923
2020-09-06,Brazil,Rio de Janeiro,232818,16568,210761,5489
2020-09-06,Brazil,Rondonia,58066,1185,46833,10048
2020-09-06,Brazil,Roraima,45137,598,14732,29807
2020-09-06,Brazil,Santa Catarina,189028,2405,175385,11238
2020-09-06,Brazil,Sao Paulo,855722,31353,690024,134345
2020-09-06,Brazil,Sergipe,73740,1893,65965,5882
2020-09-06,Brazil,Tocantins,55513,748,37792,16973
2020-09-06,Chile,Antofagasta,18587,456,17399,732
2020-09-06,Chile,Araucania,5443,96,4988,359
2020-09-06,Chile,Arica y Parinacota,6967,117,6330,520
2020-09-06,Chile,Atacama,5930,51,5454,425
2020-09-06,Chile,Aysen,136,1,111,24
2020-09-06,Chile,Biobio,18859,232,16239,2388
2020-09-06,Chile,Coquimbo,10492,154,9540,798
2020-09-06,Chile,Los Lagos,7089,72,6294,723
2020-09-06,Chile,Los Rios,1197,15,1066,116
2020-09-06,Chile,Magallanes,4345,45,3093,1207
2020-09-06,Chile,Maule,12420,273,11150,997
2020-09-06,Chile,Metropolitana,276900,8693,263367,4840
2020-09-06,Chile,Nuble,5123,85,4430,608
2020-09-06,Chile,OHiggins,13986,350,12791,845
2020-09-06,Chile,Tarapaca,10913,210,10326,377
2020-09-06,Chile,Unknown,55,1,55,NA
2020-09-06,Chile,Valparaiso,24068,741,21766,1561
2020-09-06,Colombia,Amazonas,2714,111,2578,25
2020-09-06,Colombia,Antioquia,89094,1889,70908,16297
2020-09-06,Colombia,Arauca,1092,21,802,269
2020-09-06,Colombia,Atlantico,65072,2946,59841,2285
2020-09-06,Colombia,Bolivar,25967,726,23663,1578
2020-09-06,Colombia,Boyaca,4553,89,2932,1532
2020-09-06,Colombia,Caldas,3396,74,2157,1165
2020-09-06,Colombia,Capital District,225947,5825,166329,53793
2020-09-06,Colombia,Caqueta,6789,223,5215,1351
2020-09-06,Colombia,Casanare,1274,28,839,407
2020-09-06,Colombia,Cauca,6398,184,4254,1960
2020-09-06,Colombia,Cesar,12934,365,8405,4164
